Job #,Status,Specified Sub,Classification,Location,District,Type,Job Start,Job End,Sub Start,Sub End
9276060,Finished/Admin Assigned,2690556,PARAPROFESSIONAL,X005,07,Vacancy,6/24/2025 8:20,6/24/2025 14:40,6/24/2025 8:20,6/24/2025 14:40
9276060,Finished/Admin Assigned,2690556,PARAPROFESSIONAL,X005,07,Vacancy,6/25/2025 8:20,6/25/2025 14:40,6/25/2025 8:20,6/25/2025 14:40
9276060,Finished/Admin Assigned,2690556,PARAPROFESSIONAL,X005,07,Vacancy,6/26/2025 8:20,6/26/2025 14:40,6/26/2025 8:20,6/26/2025 14:40
9276066,Finished/Admin Assigned,2730263,SPANISH SPEAKING PARA,X005,07,Vacancy,6/2/2025 8:20,6/2/2025 14:40,6/2/2025 8:20,6/2/2025 14:40
9276066,Finished/Admin Assigned,2730263,SPANISH SPEAKING PARA,X005,07,Vacancy,6/3/2025 8:20,6/3/2025 14:40,6/3/2025 8:20,6/3/2025 14:40
9276066,Finished/Admin Assigned,2730263,SPANISH SPEAKING PARA,X005,07,Vacancy,6/4/2025 8:20,6/4/2025 14:40,6/4/2025 8:20,6/4/2025 14:40
9276066,Finished/Admin Assigned,2730263,SPANISH SPEAKING PARA,X005,07,Vacancy,6/9/2025 8:20,6/9/2025 14:40,6/9/2025 8:20,6/9/2025 14:40
9276066,Finished/Admin Assigned,2730263,SPANISH SPEAKING PARA,X005,07,Vacancy,6/10/2025 8:20,6/10/2025 14:40,6/10/2025 8:20,6/10/2025 14:40
9276066,Finished/Admin Assigned,2730263,SPANISH SPEAKING PARA,X005,07,Vacancy,6/11/2025 8:20,6/11/2025 14:40,6/11/2025 8:20,6/11/2025 14:40
9276066,Finished/Admin Assigned,2730263,SPANISH SPEAKING PARA,X005,07,Vacancy,6/12/2025 8:20,6/12/2025 14:40,6/12/2025 8:20,6/12/2025 14:40
9276066,Finished/Admin Assigned,2730263,SPANISH SPEAKING PARA,X005,07,Vacancy,6/13/2025 8:20,6/13/2025 14:40,6/13/2025 8:20,6/13/2025 14:40
9276066,Finished/Admin Assigned,2730263,SPANISH SPEAKING PARA,X005,07,Vacancy,6/16/2025 8:20,6/16/2025 14:40,6/16/2025 8:20,6/16/2025 14:40
9276066,Finished/Admin Assigned,2730263,SPANISH SPEAKING PARA,X005,07,Vacancy,6/17/2025 8:20,6/17/2025 14:40,6/17/2025 8:20,6/17/2025 14:40
9276066,Finished/Admin Assigned,2730263,SPANISH SPEAKING PARA,X005,07,Vacancy,6/18/2025 8:20,6/18/2025 14:40,6/18/2025 8:20,6/18/2025 14:40
9276066,Finished/Admin Assigned,2730263,SPANISH SPEAKING PARA,X005,07,Vacancy,6/20/2025 8:20,6/20/2025 14:40,6/20/2025 8:20,6/20/2025 14:40
9276066,Finished/Admin Assigned,2730263,SPANISH SPEAKING PARA,X005,07,Vacancy,6/23/2025 8:20,6/23/2025 14:40,6/23/2025 8:20,6/23/2025 14:40
9276066,Finished/Admin Assigned,2730263,SPANISH SPEAKING PARA,X005,07,Vacancy,6/24/2025 8:20,6/24/2025 14:40,6/24/2025 8:20,6/24/2025 14:40
9276066,Finished/Admin Assigned,2730263,SPANISH SPEAKING PARA,X005,07,Vacancy,6/25/2025 8:20,6/25/2025 14:40,6/25/2025 8:20,6/25/2025 14:40
9276066,Finished/Admin Assigned,2730263,SPANISH SPEAKING PARA,X005,07,Vacancy,6/26/2025 8:20,6/26/2025 14:40,6/26/2025 8:20,6/26/2025 14:40
9276087,Finished/Pre Arranged,2732619,PARAPROFESSIONAL,M140,01,Vacancy,6/2/2025 8:00,6/2/2025 14:20,6/2/2025 8:00,6/2/2025 14:20
9276087,Finished/Pre Arranged,2732619,PARAPROFESSIONAL,M140,01,Vacancy,6/3/2025 8:00,6/3/2025 14:20,6/3/2025 8:00,6/3/2025 14:20
9276087,Finished/Pre Arranged,2732619,PARAPROFESSIONAL,M140,01,Vacancy,6/4/2025 8:00,6/4/2025 14:20,6/4/2025 8:00,6/4/2025 14:20
9276087,Finished/Pre Arranged,2732619,PARAPROFESSIONAL,M140,01,Vacancy,6/9/2025 8:00,6/9/2025 14:20,6/9/2025 8:00,6/9/2025 14:20
9276087,Finished/Pre Arranged,2732619,PARAPROFESSIONAL,M140,01,Vacancy,6/10/2025 8:00,6/10/2025 14:20,6/10/2025 8:00,6/10/2025 14:20
9276087,Finished/Pre Arranged,2732619,PARAPROFESSIONAL,M140,01,Vacancy,6/11/2025 8:00,6/11/2025 14:20,6/11/2025 8:00,6/11/2025 14:20
9276087,Finished/Pre Arranged,2732619,PARAPROFESSIONAL,M140,01,Vacancy,6/12/2025 8:00,6/12/2025 14:20,6/12/2025 8:00,6/12/2025 14:20
9276087,Finished/Pre Arranged,2732619,PARAPROFESSIONAL,M140,01,Vacancy,6/13/2025 8:00,6/13/2025 14:20,6/13/2025 8:00,6/13/2025 14:20
9276087,Finished/Pre Arranged,2732619,PARAPROFESSIONAL,M140,01,Vacancy,6/16/2025 8:00,6/16/2025 14:20,6/16/2025 8:00,6/16/2025 14:20
9276087,Finished/Pre Arranged,2732619,PARAPROFESSIONAL,M140,01,Vacancy,6/17/2025 8:00,6/17/2025 14:20,6/17/2025 8:00,6/17/2025 14:20
9276087,Finished/Pre Arranged,2732619,PARAPROFESSIONAL,M140,01,Vacancy,6/18/2025 8:00,6/18/2025 14:20,6/18/2025 8:00,6/18/2025 14:20
9276087,Finished/Pre Arranged,2732619,PARAPROFESSIONAL,M140,01,Vacancy,6/20/2025 8:00,6/20/2025 14:20,6/20/2025 8:00,6/20/2025 14:20
9276087,Finished/Pre Arranged,2732619,PARAPROFESSIONAL,M140,01,Vacancy,6/23/2025 8:00,6/23/2025 14:20,6/23/2025 8:00,6/23/2025 14:20
9276087,Finished/Pre Arranged,2732619,PARAPROFESSIONAL,M140,01,Vacancy,6/24/2025 8:00,6/24/2025 14:20,6/24/2025 8:00,6/24/2025 14:20
9276087,Finished/Pre Arranged,2732619,PARAPROFESSIONAL,M140,01,Vacancy,6/25/2025 8:00,6/25/2025 14:20,6/25/2025 8:00,6/25/2025 14:20
9276087,Finished/Pre Arranged,2732619,PARAPROFESSIONAL,M140,01,Vacancy,6/26/2025 8:00,6/26/2025 14:20,6/26/2025 8:00,6/26/2025 14:20
9276094,Finished/IVR Assigned,2694076,PARAPROFESSIONAL,M304,05,Vacancy,6/2/2025 8:00,6/2/2025 14:20,6/2/2025 8:00,6/2/2025 14:20
9276094,Finished/IVR Assigned,2694076,PARAPROFESSIONAL,M304,05,Vacancy,6/3/2025 8:00,6/3/2025 14:20,6/3/2025 8:00,6/3/2025 14:20
9276094,Finished/IVR Assigned,2694076,PARAPROFESSIONAL,M304,05,Vacancy,6/4/2025 8:00,6/4/2025 14:20,6/4/2025 8:00,6/4/2025 14:20
9276094,Finished/IVR Assigned,2694076,PARAPROFESSIONAL,M304,05,Vacancy,6/6/2025 8:00,6/6/2025 14:20,6/6/2025 8:00,6/6/2025 14:20
9276094,Finished/IVR Assigned,2694076,PARAPROFESSIONAL,M304,05,Vacancy,6/9/2025 8:00,6/9/2025 14:20,6/9/2025 8:00,6/9/2025 14:20
9276094,Finished/IVR Assigned,2694076,PARAPROFESSIONAL,M304,05,Vacancy,6/10/2025 8:00,6/10/2025 14:20,6/10/2025 8:00,6/10/2025 14:20
9276094,Finished/IVR Assigned,2694076,PARAPROFESSIONAL,M304,05,Vacancy,6/11/2025 8:00,6/11/2025 14:20,6/11/2025 8:00,6/11/2025 14:20
9276094,Finished/IVR Assigned,2694076,PARAPROFESSIONAL,M304,05,Vacancy,6/12/2025 8:00,6/12/2025 14:20,6/12/2025 8:00,6/12/2025 14:20
9276094,Finished/IVR Assigned,2694076,PARAPROFESSIONAL,M304,05,Vacancy,6/13/2025 8:00,6/13/2025 14:20,6/13/2025 8:00,6/13/2025 14:20
9276094,Finished/IVR Assigned,2694076,PARAPROFESSIONAL,M304,05,Vacancy,6/16/2025 8:00,6/16/2025 14:20,6/16/2025 8:00,6/16/2025 14:20
9276094,Finished/IVR Assigned,2694076,PARAPROFESSIONAL,M304,05,Vacancy,6/17/2025 8:00,6/17/2025 14:20,6/17/2025 8:00,6/17/2025 14:20
9276094,Finished/IVR Assigned,2694076,PARAPROFESSIONAL,M304,05,Vacancy,6/18/2025 8:00,6/18/2025 14:20,6/18/2025 8:00,6/18/2025 14:20
9276094,Finished/IVR Assigned,2694076,PARAPROFESSIONAL,M304,05,Vacancy,6/20/2025 8:00,6/20/2025 14:20,6/20/2025 8:00,6/20/2025 14:20
9276094,Finished/IVR Assigned,2694076,PARAPROFESSIONAL,M304,05,Vacancy,6/23/2025 8:00,6/23/2025 14:20,6/23/2025 8:00,6/23/2025 14:20
9276094,Finished/IVR Assigned,2694076,PARAPROFESSIONAL,M304,05,Vacancy,6/24/2025 8:00,6/24/2025 14:20,6/24/2025 8:00,6/24/2025 14:20
9276094,Finished/IVR Assigned,2694076,PARAPROFESSIONAL,M304,05,Vacancy,6/25/2025 8:00,6/25/2025 14:20,6/25/2025 8:00,6/25/2025 14:20
9276094,Finished/IVR Assigned,2694076,PARAPROFESSIONAL,M304,05,Vacancy,6/26/2025 8:00,6/26/2025 14:20,6/26/2025 8:00,6/26/2025 14:20
9276103,Finished/Pre Arranged,2692474,PARAPROFESSIONAL,K199,21,Vacancy,6/2/2025 7:55,6/2/2025 14:45,6/2/2025 7:55,6/2/2025 14:45
9276103,Finished/Pre Arranged,2692474,PARAPROFESSIONAL,K199,21,Vacancy,6/3/2025 7:40,6/3/2025 14:30,6/3/2025 7:40,6/3/2025 14:30
9276103,Finished/Pre Arranged,2692474,PARAPROFESSIONAL,K199,21,Vacancy,6/4/2025 7:40,6/4/2025 14:30,6/4/2025 7:40,6/4/2025 14:30
9276103,Finished/Pre Arranged,2692474,PARAPROFESSIONAL,K199,21,Vacancy,6/9/2025 7:55,6/9/2025 14:45,6/9/2025 7:55,6/9/2025 14:45
9276103,Finished/Pre Arranged,2692474,PARAPROFESSIONAL,K199,21,Vacancy,6/10/2025 7:40,6/10/2025 14:30,6/10/2025 7:40,6/10/2025 14:30
9276103,Finished/Pre Arranged,2692474,PARAPROFESSIONAL,K199,21,Vacancy,6/11/2025 7:40,6/11/2025 14:30,6/11/2025 7:40,6/11/2025 14:30
9276103,Finished/Pre Arranged,2692474,PARAPROFESSIONAL,K199,21,Vacancy,6/12/2025 7:40,6/12/2025 14:30,6/12/2025 7:40,6/12/2025 14:30
9276103,Finished/Pre Arranged,2692474,PARAPROFESSIONAL,K199,21,Vacancy,6/13/2025 7:40,6/13/2025 14:30,6/13/2025 7:40,6/13/2025 14:30
9276103,Finished/Pre Arranged,2692474,PARAPROFESSIONAL,K199,21,Vacancy,6/16/2025 7:55,6/16/2025 14:45,6/16/2025 7:55,6/16/2025 14:45
9276103,Finished/Pre Arranged,2692474,PARAPROFESSIONAL,K199,21,Vacancy,6/17/2025 7:40,6/17/2025 14:30,6/17/2025 7:40,6/17/2025 14:30
9276103,Finished/Pre Arranged,2692474,PARAPROFESSIONAL,K199,21,Vacancy,6/18/2025 7:40,6/18/2025 14:30,6/18/2025 7:40,6/18/2025 14:30
9276103,Finished/Pre Arranged,2692474,PARAPROFESSIONAL,K199,21,Vacancy,6/20/2025 7:40,6/20/2025 14:30,6/20/2025 7:40,6/20/2025 14:30
9276103,Finished/Pre Arranged,2692474,PARAPROFESSIONAL,K199,21,Vacancy,6/23/2025 7:55,6/23/2025 14:45,6/23/2025 7:55,6/23/2025 14:45
9276103,Finished/Pre Arranged,2692474,PARAPROFESSIONAL,K199,21,Vacancy,6/24/2025 7:40,6/24/2025 14:30,6/24/2025 7:40,6/24/2025 14:30
9276103,Finished/Pre Arranged,2692474,PARAPROFESSIONAL,K199,21,Vacancy,6/25/2025 7:40,6/25/2025 14:30,6/25/2025 7:40,6/25/2025 14:30
9276103,Finished/Pre Arranged,2692474,PARAPROFESSIONAL,K199,21,Vacancy,6/26/2025 7:40,6/26/2025 14:30,6/26/2025 7:40,6/26/2025 14:30
9276110,Finished/Pre Arranged,2740433,PARAPROFESSIONAL,R721,97,Vacancy,6/2/2025 7:40,6/2/2025 14:00,6/2/2025 7:40,6/2/2025 14:00
9276110,Finished/Pre Arranged,2740433,PARAPROFESSIONAL,R721,97,Vacancy,6/3/2025 7:40,6/3/2025 14:00,6/3/2025 7:40,6/3/2025 14:00
9276110,Finished/Pre Arranged,2740433,PARAPROFESSIONAL,R721,97,Vacancy,6/4/2025 7:40,6/4/2025 14:00,6/4/2025 7:40,6/4/2025 14:00
9276110,Finished/Pre Arranged,2740433,PARAPROFESSIONAL,R721,97,Vacancy,6/9/2025 7:40,6/9/2025 14:00,6/9/2025 7:40,6/9/2025 14:00
9276110,Finished/Pre Arranged,2740433,PARAPROFESSIONAL,R721,97,Vacancy,6/10/2025 7:40,6/10/2025 14:00,6/10/2025 7:40,6/10/2025 14:00
9276110,Finished/Pre Arranged,2740433,PARAPROFESSIONAL,R721,97,Vacancy,6/11/2025 7:40,6/11/2025 14:00,6/11/2025 7:40,6/11/2025 14:00
9276110,Finished/Pre Arranged,2740433,PARAPROFESSIONAL,R721,97,Vacancy,6/12/2025 7:40,6/12/2025 14:00,6/12/2025 7:40,6/12/2025 14:00
9276110,Finished/Pre Arranged,2740433,PARAPROFESSIONAL,R721,97,Vacancy,6/13/2025 7:40,6/13/2025 14:00,6/13/2025 7:40,6/13/2025 14:00
9276110,Finished/Pre Arranged,2740433,PARAPROFESSIONAL,R721,97,Vacancy,6/16/2025 7:40,6/16/2025 14:00,6/16/2025 7:40,6/16/2025 14:00
9276110,Finished/Pre Arranged,2740433,PARAPROFESSIONAL,R721,97,Vacancy,6/17/2025 7:40,6/17/2025 14:00,6/17/2025 7:40,6/17/2025 14:00
9276110,Finished/Pre Arranged,2740433,PARAPROFESSIONAL,R721,97,Vacancy,6/18/2025 7:40,6/18/2025 14:00,6/18/2025 7:40,6/18/2025 14:00
9276110,Finished/Pre Arranged,2740433,PARAPROFESSIONAL,R721,97,Vacancy,6/20/2025 7:40,6/20/2025 14:00,6/20/2025 7:40,6/20/2025 14:00
9276110,Finished/Pre Arranged,2740433,PARAPROFESSIONAL,R721,97,Vacancy,6/23/2025 7:40,6/23/2025 14:00,6/23/2025 7:40,6/23/2025 14:00
9276110,Finished/Pre Arranged,2740433,PARAPROFESSIONAL,R721,97,Vacancy,6/24/2025 7:40,6/24/2025 14:00,6/24/2025 7:40,6/24/2025 14:00
9276110,Finished/Pre Arranged,2740433,PARAPROFESSIONAL,R721,97,Vacancy,6/25/2025 7:40,6/25/2025 14:00,6/25/2025 7:40,6/25/2025 14:00
9276110,Finished/Pre Arranged,2740433,PARAPROFESSIONAL,R721,97,Vacancy,6/26/2025 7:40,6/26/2025 14:00,6/26/2025 7:40,6/26/2025 14:00
9276116,Finished/Pre Arranged,2717170,PARAPROFESSIONAL,R721,97,Vacancy,6/2/2025 7:40,6/2/2025 14:00,6/2/2025 7:40,6/2/2025 14:00
9276116,Finished/Pre Arranged,2717170,PARAPROFESSIONAL,R721,97,Vacancy,6/3/2025 7:40,6/3/2025 14:00,6/3/2025 7:40,6/3/2025 14:00
9276116,Finished/Pre Arranged,2717170,PARAPROFESSIONAL,R721,97,Vacancy,6/4/2025 7:40,6/4/2025 14:00,6/4/2025 7:40,6/4/2025 14:00
9276116,Finished/Pre Arranged,2717170,PARAPROFESSIONAL,R721,97,Vacancy,6/9/2025 7:40,6/9/2025 14:00,6/9/2025 7:40,6/9/2025 14:00
9276116,Finished/Pre Arranged,2717170,PARAPROFESSIONAL,R721,97,Vacancy,6/10/2025 7:40,6/10/2025 14:00,6/10/2025 7:40,6/10/2025 14:00
9276116,Finished/Pre Arranged,2717170,PARAPROFESSIONAL,R721,97,Vacancy,6/11/2025 7:40,6/11/2025 14:00,6/11/2025 7:40,6/11/2025 14:00
9276116,Finished/Pre Arranged,2717170,PARAPROFESSIONAL,R721,97,Vacancy,6/12/2025 7:40,6/12/2025 14:00,6/12/2025 7:40,6/12/2025 14:00
9276116,Finished/Pre Arranged,2717170,PARAPROFESSIONAL,R721,97,Vacancy,6/13/2025 7:40,6/13/2025 14:00,6/13/2025 7:40,6/13/2025 14:00
9276116,Finished/Pre Arranged,2717170,PARAPROFESSIONAL,R721,97,Vacancy,6/16/2025 7:40,6/16/2025 14:00,6/16/2025 7:40,6/16/2025 14:00
9276116,Finished/Pre Arranged,2717170,PARAPROFESSIONAL,R721,97,Vacancy,6/17/2025 7:40,6/17/2025 14:00,6/17/2025 7:40,6/17/2025 14:00
9276116,Finished/Pre Arranged,2717170,PARAPROFESSIONAL,R721,97,Vacancy,6/18/2025 7:40,6/18/2025 14:00,6/18/2025 7:40,6/18/2025 14:00
9276116,Finished/Pre Arranged,2717170,PARAPROFESSIONAL,R721,97,Vacancy,6/20/2025 7:40,6/20/2025 14:00,6/20/2025 7:40,6/20/2025 14:00
9276116,Finished/Pre Arranged,2717170,PARAPROFESSIONAL,R721,97,Vacancy,6/23/2025 7:40,6/23/2025 14:00,6/23/2025 7:40,6/23/2025 14:00
9276116,Finished/Pre Arranged,2717170,PARAPROFESSIONAL,R721,97,Vacancy,6/24/2025 7:40,6/24/2025 14:00,6/24/2025 7:40,6/24/2025 14:00
9276116,Finished/Pre Arranged,2717170,PARAPROFESSIONAL,R721,97,Vacancy,6/25/2025 7:40,6/25/2025 14:00,6/25/2025 7:40,6/25/2025 14:00
9276116,Finished/Pre Arranged,2717170,PARAPROFESSIONAL,R721,97,Vacancy,6/26/2025 7:40,6/26/2025 14:00,6/26/2025 7:40,6/26/2025 14:00
9276118,Finished/Pre Arranged,2701528,PARAPROFESSIONAL,R721,97,Vacancy,6/2/2025 7:40,6/2/2025 14:00,6/2/2025 7:40,6/2/2025 14:00
9276118,Finished/Pre Arranged,2701528,PARAPROFESSIONAL,R721,97,Vacancy,6/3/2025 7:40,6/3/2025 14:00,6/3/2025 7:40,6/3/2025 14:00
9276118,Finished/Pre Arranged,2701528,PARAPROFESSIONAL,R721,97,Vacancy,6/4/2025 7:40,6/4/2025 14:00,6/4/2025 7:40,6/4/2025 14:00
9276118,Finished/Pre Arranged,2701528,PARAPROFESSIONAL,R721,97,Vacancy,6/9/2025 7:40,6/9/2025 14:00,6/9/2025 7:40,6/9/2025 14:00
9276118,Finished/Pre Arranged,2701528,PARAPROFESSIONAL,R721,97,Vacancy,6/10/2025 7:40,6/10/2025 14:00,6/10/2025 7:40,6/10/2025 14:00
9276118,Finished/Pre Arranged,2701528,PARAPROFESSIONAL,R721,97,Vacancy,6/11/2025 7:40,6/11/2025 14:00,6/11/2025 7:40,6/11/2025 14:00
9276118,Finished/Pre Arranged,2701528,PARAPROFESSIONAL,R721,97,Vacancy,6/13/2025 7:40,6/13/2025 14:00,6/13/2025 7:40,6/13/2025 14:00
9276118,Finished/Pre Arranged,2701528,PARAPROFESSIONAL,R721,97,Vacancy,6/16/2025 7:40,6/16/2025 14:00,6/16/2025 7:40,6/16/2025 14:00
9276118,Finished/Pre Arranged,2701528,PARAPROFESSIONAL,R721,97,Vacancy,6/18/2025 7:40,6/18/2025 14:00,6/18/2025 7:40,6/18/2025 14:00
9276118,Finished/Pre Arranged,2701528,PARAPROFESSIONAL,R721,97,Vacancy,6/20/2025 7:40,6/20/2025 14:00,6/20/2025 7:40,6/20/2025 14:00
9276118,Finished/Pre Arranged,2701528,PARAPROFESSIONAL,R721,97,Vacancy,6/23/2025 7:40,6/23/2025 14:00,6/23/2025 7:40,6/23/2025 14:00
9276118,Finished/Pre Arranged,2701528,PARAPROFESSIONAL,R721,97,Vacancy,6/25/2025 7:40,6/25/2025 14:00,6/25/2025 7:40,6/25/2025 14:00
9276119,Finished/Pre Arranged,2744349,PARAPROFESSIONAL,R721,97,Vacancy,6/2/2025 7:40,6/2/2025 14:00,6/2/2025 7:40,6/2/2025 14:00
9276119,Finished/Pre Arranged,2744349,PARAPROFESSIONAL,R721,97,Vacancy,6/3/2025 7:40,6/3/2025 14:00,6/3/2025 7:40,6/3/2025 14:00
9276119,Finished/Pre Arranged,2744349,PARAPROFESSIONAL,R721,97,Vacancy,6/4/2025 7:40,6/4/2025 14:00,6/4/2025 7:40,6/4/2025 14:00
9276119,Finished/Pre Arranged,2744349,PARAPROFESSIONAL,R721,97,Vacancy,6/9/2025 7:40,6/9/2025 14:00,6/9/2025 7:40,6/9/2025 14:00
9276119,Finished/Pre Arranged,2744349,PARAPROFESSIONAL,R721,97,Vacancy,6/10/2025 7:40,6/10/2025 14:00,6/10/2025 7:40,6/10/2025 14:00
9276119,Finished/Pre Arranged,2744349,PARAPROFESSIONAL,R721,97,Vacancy,6/11/2025 7:40,6/11/2025 14:00,6/11/2025 7:40,6/11/2025 14:00
9276119,Finished/Pre Arranged,2744349,PARAPROFESSIONAL,R721,97,Vacancy,6/12/2025 7:40,6/12/2025 14:00,6/12/2025 7:40,6/12/2025 14:00
9276119,Finished/Pre Arranged,2744349,PARAPROFESSIONAL,R721,97,Vacancy,6/13/2025 7:40,6/13/2025 14:00,6/13/2025 7:40,6/13/2025 14:00
9276119,Finished/Pre Arranged,2744349,PARAPROFESSIONAL,R721,97,Vacancy,6/16/2025 7:40,6/16/2025 14:00,6/16/2025 7:40,6/16/2025 14:00
9276119,Finished/Pre Arranged,2744349,PARAPROFESSIONAL,R721,97,Vacancy,6/17/2025 7:40,6/17/2025 14:00,6/17/2025 7:40,6/17/2025 14:00
9276119,Finished/Pre Arranged,2744349,PARAPROFESSIONAL,R721,97,Vacancy,6/18/2025 7:40,6/18/2025 14:00,6/18/2025 7:40,6/18/2025 14:00
9276119,Finished/Pre Arranged,2744349,PARAPROFESSIONAL,R721,97,Vacancy,6/20/2025 7:40,6/20/2025 14:00,6/20/2025 7:40,6/20/2025 14:00
9276119,Finished/Pre Arranged,2744349,PARAPROFESSIONAL,R721,97,Vacancy,6/23/2025 7:40,6/23/2025 14:00,6/23/2025 7:40,6/23/2025 14:00
9276119,Finished/Pre Arranged,2744349,PARAPROFESSIONAL,R721,97,Vacancy,6/24/2025 7:40,6/24/2025 14:00,6/24/2025 7:40,6/24/2025 14:00
9276119,Finished/Pre Arranged,2744349,PARAPROFESSIONAL,R721,97,Vacancy,6/25/2025 7:40,6/25/2025 14:00,6/25/2025 7:40,6/25/2025 14:00
9276119,Finished/Pre Arranged,2744349,PARAPROFESSIONAL,R721,97,Vacancy,6/26/2025 7:40,6/26/2025 14:00,6/26/2025 7:40,6/26/2025 14:00
9276120,Finished/Pre Arranged,2656253,PARAPROFESSIONAL,R721,97,Vacancy,6/2/2025 7:40,6/2/2025 14:00,6/2/2025 7:40,6/2/2025 14:00
9276120,Finished/Pre Arranged,2656253,PARAPROFESSIONAL,R721,97,Vacancy,6/3/2025 7:40,6/3/2025 14:00,6/3/2025 7:40,6/3/2025 14:00
9276120,Finished/Pre Arranged,2656253,PARAPROFESSIONAL,R721,97,Vacancy,6/4/2025 7:40,6/4/2025 14:00,6/4/2025 7:40,6/4/2025 14:00
9276120,Finished/Pre Arranged,2656253,PARAPROFESSIONAL,R721,97,Vacancy,6/9/2025 7:40,6/9/2025 14:00,6/9/2025 7:40,6/9/2025 14:00
9276120,Finished/Pre Arranged,2656253,PARAPROFESSIONAL,R721,97,Vacancy,6/10/2025 7:40,6/10/2025 14:00,6/10/2025 7:40,6/10/2025 14:00
9276120,Finished/Pre Arranged,2656253,PARAPROFESSIONAL,R721,97,Vacancy,6/11/2025 7:40,6/11/2025 14:00,6/11/2025 7:40,6/11/2025 14:00
9276120,Finished/Pre Arranged,2656253,PARAPROFESSIONAL,R721,97,Vacancy,6/12/2025 7:40,6/12/2025 14:00,6/12/2025 7:40,6/12/2025 14:00
9276120,Finished/Pre Arranged,2656253,PARAPROFESSIONAL,R721,97,Vacancy,6/13/2025 7:40,6/13/2025 14:00,6/13/2025 7:40,6/13/2025 14:00
9276120,Finished/Pre Arranged,2656253,PARAPROFESSIONAL,R721,97,Vacancy,6/16/2025 7:40,6/16/2025 14:00,6/16/2025 7:40,6/16/2025 14:00
9276120,Finished/Pre Arranged,2656253,PARAPROFESSIONAL,R721,97,Vacancy,6/17/2025 7:40,6/17/2025 14:00,6/17/2025 7:40,6/17/2025 14:00
9276120,Finished/Pre Arranged,2656253,PARAPROFESSIONAL,R721,97,Vacancy,6/18/2025 7:40,6/18/2025 14:00,6/18/2025 7:40,6/18/2025 14:00
9276120,Finished/Pre Arranged,2656253,PARAPROFESSIONAL,R721,97,Vacancy,6/20/2025 7:40,6/20/2025 14:00,6/20/2025 7:40,6/20/2025 14:00
9276120,Finished/Pre Arranged,2656253,PARAPROFESSIONAL,R721,97,Vacancy,6/23/2025 7:40,6/23/2025 14:00,6/23/2025 7:40,6/23/2025 14:00
9276120,Finished/Pre Arranged,2656253,PARAPROFESSIONAL,R721,97,Vacancy,6/24/2025 7:40,6/24/2025 14:00,6/24/2025 7:40,6/24/2025 14:00
9276120,Finished/Pre Arranged,2656253,PARAPROFESSIONAL,R721,97,Vacancy,6/25/2025 7:40,6/25/2025 14:00,6/25/2025 7:40,6/25/2025 14:00
9276120,Finished/Pre Arranged,2656253,PARAPROFESSIONAL,R721,97,Vacancy,6/26/2025 7:40,6/26/2025 14:00,6/26/2025 7:40,6/26/2025 14:00
9276126,Finished/Pre Arranged,2740842,PARAPROFESSIONAL,R721,97,Vacancy,6/2/2025 7:40,6/2/2025 14:00,6/2/2025 7:40,6/2/2025 14:00
9276126,Finished/Pre Arranged,2740842,PARAPROFESSIONAL,R721,97,Vacancy,6/3/2025 7:40,6/3/2025 14:00,6/3/2025 7:40,6/3/2025 14:00
9276128,Finished/Pre Arranged,2736514,PARAPROFESSIONAL,R721,97,Vacancy,6/2/2025 7:40,6/2/2025 14:00,6/2/2025 7:40,6/2/2025 14:00
9276128,Finished/Pre Arranged,2736514,PARAPROFESSIONAL,R721,97,Vacancy,6/3/2025 7:40,6/3/2025 14:00,6/3/2025 7:40,6/3/2025 14:00
9276128,Finished/Pre Arranged,2736514,PARAPROFESSIONAL,R721,97,Vacancy,6/4/2025 7:40,6/4/2025 14:00,6/4/2025 7:40,6/4/2025 14:00
9276128,Finished/Pre Arranged,2736514,PARAPROFESSIONAL,R721,97,Vacancy,6/9/2025 7:40,6/9/2025 14:00,6/9/2025 7:40,6/9/2025 14:00
9276128,Finished/Pre Arranged,2736514,PARAPROFESSIONAL,R721,97,Vacancy,6/10/2025 7:40,6/10/2025 14:00,6/10/2025 7:40,6/10/2025 14:00
9276128,Finished/Pre Arranged,2736514,PARAPROFESSIONAL,R721,97,Vacancy,6/11/2025 7:40,6/11/2025 14:00,6/11/2025 7:40,6/11/2025 14:00
9276128,Finished/Pre Arranged,2736514,PARAPROFESSIONAL,R721,97,Vacancy,6/12/2025 7:40,6/12/2025 14:00,6/12/2025 7:40,6/12/2025 14:00
9276128,Finished/Pre Arranged,2736514,PARAPROFESSIONAL,R721,97,Vacancy,6/13/2025 7:40,6/13/2025 14:00,6/13/2025 7:40,6/13/2025 14:00
9276128,Finished/Pre Arranged,2736514,PARAPROFESSIONAL,R721,97,Vacancy,6/16/2025 7:40,6/16/2025 14:00,6/16/2025 7:40,6/16/2025 14:00
9276128,Finished/Pre Arranged,2736514,PARAPROFESSIONAL,R721,97,Vacancy,6/17/2025 7:40,6/17/2025 14:00,6/17/2025 7:40,6/17/2025 14:00
9276128,Finished/Pre Arranged,2736514,PARAPROFESSIONAL,R721,97,Vacancy,6/18/2025 7:40,6/18/2025 14:00,6/18/2025 7:40,6/18/2025 14:00
9276128,Finished/Pre Arranged,2736514,PARAPROFESSIONAL,R721,97,Vacancy,6/20/2025 7:40,6/20/2025 14:00,6/20/2025 7:40,6/20/2025 14:00
